orden,path,dominio,intencion,estado,action_items,referencia_contenido
1880,docs/_legacy/project_docs/prompts/00d-Setup_CI_CD_con_GitHub_Actions.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1881,docs/_legacy/project_docs/prompts/01-Análisis_profundo_del_estado_actual.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1882,docs/_legacy/project_docs/prompts/02-Evaluación_de_calidad_del_código.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1883,docs/_legacy/project_docs/prompts/03-Detección_de_problemas_de_seguridad.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1884,docs/_legacy/project_docs/prompts/04-Análisis_de_estructura_y_organización.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1885,docs/_legacy/project_docs/prompts/05-Diseño_de_nueva_arquitectura_modular.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1886,docs/_legacy/project_docs/prompts/06-Crear_workflow_de_implementación.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1887,docs/_legacy/project_docs/prompts/07-Estimar_esfuerzo_de_migración.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1888,docs/_legacy/project_docs/prompts/08-Crear_estructura_base_de_directorios.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1889,docs/_legacy/project_docs/prompts/09-Implementar_sistema_de_bootstrap.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1890,docs/_legacy/project_docs/prompts/10-Crear_instalador_modular.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1891,docs/_legacy/project_docs/prompts/11-Refactorizar_configuración_de_Zsh.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1892,docs/_legacy/project_docs/prompts/12-Organizar_exports__aliases_y_funciones.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1893,docs/_legacy/project_docs/prompts/13-Implementar_sistema_de_auto_carga_modular.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1894,docs/_legacy/project_docs/prompts/14-Implementar_gestor_ASDF_mejorado.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1895,docs/_legacy/project_docs/prompts/15-Crear_scripts_de_setup_por_lenguaje.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1896,docs/_legacy/project_docs/prompts/16-Configurar_servidores_MCP.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1897,docs/_legacy/project_docs/prompts/17-Crear_comandos_SuperClaude_personalizados.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1898,docs/_legacy/project_docs/prompts/18-Migrar_scripts_existentes.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1899,docs/_legacy/project_docs/prompts/19-Implementar_funciones_reutilizables.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1900,docs/_legacy/project_docs/prompts/20-Generar_README_principal.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1901,docs/_legacy/project_docs/prompts/21-Documentar_arquitectura.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1902,docs/_legacy/project_docs/prompts/22-Crear_guías_de_setup.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1903,docs/_legacy/project_docs/prompts/23-Implementar_tests_de_instalación.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1904,docs/_legacy/project_docs/prompts/24-Validar_compatibilidad_multi_plataforma.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1905,docs/_legacy/project_docs/prompts/25-Prueba_completa_del_sistema.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1906,docs/_legacy/project_docs/prompts/26-Optimizar_performance_de_carga.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1907,docs/_legacy/project_docs/prompts/27-Eliminar_código_muerto_y_duplicado.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1908,docs/_legacy/project_docs/prompts/28-Comprimir_y_optimizar_configuraciones.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1909,docs/_legacy/project_docs/prompts/29-Preparar_para_versionado.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1910,docs/_legacy/project_docs/prompts/30-Crear_estructura_de_branches.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1911,docs/_legacy/project_docs/prompts/31-Documentar_cambios.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1912,docs/_legacy/project_docs/prompts/32-Crear_comando_analyze_dotfiles.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1913,docs/_legacy/project_docs/prompts/33-Crear_comando_sync_dotfiles.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1914,docs/_legacy/project_docs/prompts/34-Indexar_todos_los_comandos.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1915,docs/_legacy/project_docs/prompts/35-Análisis_final_de_calidad.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1916,docs/_legacy/project_docs/prompts/36-Generar_reporte_de_migración.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1917,docs/_legacy/project_docs/prompts/37-Crear_workflow_de_mantenimiento.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1918,docs/_legacy/project_docs/prompts/38-Migrar_configuración_QMK.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1919,docs/_legacy/project_docs/prompts/39-Organizar_fuentes_personalizadas.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1920,docs/_legacy/project_docs/prompts/40-Refactorizar_SketchyBar.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1921,docs/_legacy/project_docs/prompts/41-Migrar_configuración_Yabai.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1922,docs/_legacy/project_docs/prompts/42-Consolidar_shortcuts_SKHD.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1923,docs/_legacy/project_docs/prompts/43-Migrar_configuración_Alacritty.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1924,docs/_legacy/project_docs/prompts/44-Optimizar_configuración_tmux.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1925,docs/_legacy/project_docs/prompts/45-Integrar_workflows.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1926,docs/_legacy/project_docs/prompts/46-Configurar_gestión_de_claves_SSH.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1927,docs/_legacy/project_docs/prompts/47-Integrar_hardware_keys.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1928,docs/_legacy/project_docs/prompts/48-Configurar_GPG_con_hardware.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1929,docs/_legacy/project_docs/prompts/49-Gestión_segura_de_secretos.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1930,docs/_legacy/project_docs/prompts/50-Sistema_de_vaults_con_symlinks.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1931,docs/_legacy/project_docs/prompts/51-Integración_con_servicios_cloud.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1932,docs/_legacy/project_docs/prompts/52-Integración_con_Obsidian.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1933,docs/_legacy/project_docs/prompts/53-Integración_con_Notion.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1934,docs/_legacy/project_docs/prompts/54-Configuración_Ethereum.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1935,docs/_legacy/project_docs/prompts/55-Configuración_Bitcoin.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1936,docs/_legacy/project_docs/prompts/56-Integración_Trezor_Suite.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1937,docs/_legacy/project_docs/prompts/57-Scripts_de_seguridad_crypto.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1938,docs/_legacy/project_docs/prompts/58-Configuración_Git_con_GPG.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
